Item_ID,รายการสินค้า,จำนวน,มูลค่าต่อหน่วย,มูลค่ารวม
2563,ดินสอ,829,646.01,535546.3
2564,สมุดโน้ต,487,418.09,203611.01
2565,สมุดโน้ต,4783,285.87,1367330.11
2566,ปากกาลูกลื่น,2108,4358.71,9188165.18
2567,003 / เครื่องฟอกอากาศ,3222,1583.81,5103019.73
2568,ยางลบ,2582,4839.42,12495375.62
2569,ปากกาลูกลื่น,1767,962.11,1700052.27
2570,003 / เครื่องฟอกอากาศ,933,3757.07,3505342.56
2571,ยางลบ,2865,2125.08,6088355.87
2572,ยางลบ,117,95.19,11137.45
2573,003 / เครื่องฟอกอากาศ,69,85.07,5870.03
2574,สมุดโน้ต,3941,193.67,763257.14
2575,ยางลบ,372,4712.16,1752924.83
2576,003 / เครื่องฟอกอากาศ,4028,4737.19,19081393.75
2577,ดินสอ,246,447.7,110134.81
2578,สมุดโน้ต,357,876.97,313079.61
2579,ดินสอ,865,1523.16,1317530.61
2580,ปากกาลูกลื่น,4292,1170.63,5024331.66
2581,ยางลบ,3069,1879.04,5766761.07
2582,ยางลบ,3425,1716.79,5880017.23
2583,สมุดโน้ต,425,3104.63,1319469.66
2584,ยางลบ,3907,1515.36,5920501.58
2585,สมุดโน้ต,1919,3164.84,6073332.74
2586,ยางลบ,131,2127.19,278661.32
2587,สมุดโน้ต,997,1804.05,1798641.65
2588,สมุดโน้ต,3629,2309.89,8382575.05
2589,ปากกาลูกลื่น,1661,3972.89,6598965.47
2590,ปากกาลูกลื่น,4387,3093.08,13569337.88
2591,ปากกาลูกลื่น,2446,1947.82,4764365.8
2592,ดินสอ,4911,4094.25,20106865.91
2593,003 / เครื่องฟอกอากาศ,402,134.14,53925.65
2594,ปากกาลูกลื่น,943,216.55,204211.3
2595,สมุดโน้ต,1388,2919.87,4052773.33
2596,ดินสอ,3473,1882.0,6536171.97
2597,ดินสอ,4843,4382.92,21226458.34
2598,ยางลบ,1647,3134.93,5163226.55
2599,ปากกาลูกลื่น,4030,3131.49,12619923.33
2600,ดินสอ,2013,4099.26,8251811.61
2601,ดินสอ,3091,1676.92,5183349.34
2602,003 / เครื่องฟอกอากาศ,3425,4652.25,15933961.3
2603,ยางลบ,2139,3276.44,7008298.83
2604,003 / เครื่องฟอกอากาศ,626,2421.07,1515592.54
2605,ยางลบ,2207,3566.46,7871166.66
2606,ยางลบ,4477,674.22,3018502.39
2607,ดินสอ,3302,796.54,2630177.04
2608,ปากกาลูกลื่น,3792,1980.32,7509367.61
2609,ปากกาลูกลื่น,3419,169.87,580774.68
2610,ดินสอ,4023,769.22,3094573.64
2611,ปากกาลูกลื่น,3858,3692.79,14246789.89
2612,ปากกาลูกลื่น,2598,1498.32,3892644.35
2613,สมุดโน้ต,1147,4932.55,5657631.76
2614,ดินสอ,1326,4750.92,6299719.64
2615,ปากกาลูกลื่น,2050,4639.39,9510740.73
2616,ดินสอ,4211,2138.64,9005821.12
2617,สมุดโน้ต,4544,2305.79,10477523.89
2618,สมุดโน้ต,3531,2938.62,10376278.12
2619,ดินสอ,3665,492.69,1805692.93
2620,ปากกาลูกลื่น,2551,3327.63,8488786.29
2621,ปากกาลูกลื่น,1082,4873.81,5273457.67
2622,ยางลบ,337,3267.36,1101098.8
2623,003 / เครื่องฟอกอากาศ,524,2956.31,1549109.03
2624,ปากกาลูกลื่น,4042,1022.63,4133464.92
2625,ปากกาลูกลื่น,1253,3086.68,3867604.92
2626,ยางลบ,1238,3232.33,4001622.59
2627,003 / เครื่องฟอกอากาศ,2128,2917.79,6209048.73
2628,003 / เครื่องฟอกอากาศ,1190,2830.87,3368737.39
2629,ดินสอ,442,1567.15,692680.44
2630,ปากกาลูกลื่น,215,4081.89,877606.21
2631,ดินสอ,494,1043.29,515383.55
2632,003 / เครื่องฟอกอากาศ,2230,524.95,1170642.55
2633,ปากกาลูกลื่น,2362,1810.46,4276299.22
2634,003 / เครื่องฟอกอากาศ,2284,1640.37,3746596.82
2635,ดินสอ,473,59.43,28110.47
2636,สมุดโน้ต,3319,386.56,1282997.96
2637,ดินสอ,843,3266.5,2753655.57
2638,003 / เครื่องฟอกอากาศ,2853,174.47,497771.1
2639,ยางลบ,16,3000.74,48011.85
2640,ยางลบ,2189,3791.54,8299686.2
2641,สมุดโน้ต,765,3486.82,2667414.08
2642,สมุดโน้ต,2539,3769.1,9569751.74
2643,003 / เครื่องฟอกอากาศ,274,896.83,245732.21
2644,ยางลบ,1571,1295.23,2034811.15
2645,ปากกาลูกลื่น,1934,3851.28,7448367.75
2646,ดินสอ,2738,2885.55,7900631.69
2647,ปากกาลูกลื่น,4382,366.08,1604168.59
2648,003 / เครื่องฟอกอากาศ,1974,726.76,1434614.78
2649,สมุดโน้ต,1771,3296.38,5837889.14
2650,003 / เครื่องฟอกอากาศ,234,99.69,23327.02
2651,ดินสอ,2958,1864.84,5516188.83
2652,สมุดโน้ต,2383,264.87,631176.61
2653,003 / เครื่องฟอกอากาศ,3466,2911.34,10090696.45
2654,003 / เครื่องฟอกอากาศ,828,2193.16,1815935.22
2655,ยางลบ,4230,1758.53,7438565.57
2656,ดินสอ,452,411.28,185896.88
2657,ยางลบ,4254,251.23,1068738.53
2658,003 / เครื่องฟอกอากาศ,2260,1843.95,4167328.14
2659,ปากกาลูกลื่น,4284,4076.47,17463579.02
2660,ปากกาลูกลื่น,2804,1100.6,3086090.6
2661,ดินสอ,2527,1014.9,2564647.09
2662,สมุดโน้ต,1858,4925.69,9151927.62
2663,ดินสอ,2936,4179.05,12269703.54
2664,ปากกาลูกลื่น,2658,4979.74,13236141.74
2665,ดินสอ,3515,2602.43,9147525.5
2666,ดินสอ,1928,788.01,1519292.87
2667,ปากกาลูกลื่น,757,4578.27,3465747.57
2668,สมุดโน้ต,375,947.12,355168.18
2669,สมุดโน้ต,1844,3523.13,6496655.37
2670,ดินสอ,4922,3198.01,15740620.08
2671,003 / เครื่องฟอกอากาศ,460,4956.34,2279917.94
2672,003 / เครื่องฟอกอากาศ,505,653.31,329923.17
2673,ปากกาลูกลื่น,1014,1759.48,1784110.95
2674,003 / เครื่องฟอกอากาศ,3431,2287.33,7847834.59
2675,003 / เครื่องฟอกอากาศ,448,3093.0,1385662.5
2676,สมุดโน้ต,4894,2174.47,10641836.51
2677,003 / เครื่องฟอกอากาศ,3756,1969.49,7397410.93
2678,ยางลบ,3963,4801.31,19027585.33
2679,ดินสอ,3110,4763.87,14815622.39
2680,003 / เครื่องฟอกอากาศ,1585,1509.81,2393048.31
2681,ดินสอ,4475,458.93,2053708.12
2682,สมุดโน้ต,2339,1999.75,4677413.72
2683,003 / เครื่องฟอกอากาศ,1586,1877.8,2978184.77
2684,003 / เครื่องฟอกอากาศ,1236,333.67,412414.63
2685,ยางลบ,4809,2836.18,13639184.16
2686,003 / เครื่องฟอกอากาศ,2068,1750.15,3619317.73
2687,สมุดโน้ต,3169,1658.63,5256213.42
2688,003 / เครื่องฟอกอากาศ,4475,2703.71,12099120.95
2689,ยางลบ,3181,824.52,2622803.24
2690,003 / เครื่องฟอกอากาศ,3131,525.57,1645573.46
2691,003 / เครื่องฟอกอากาศ,4706,1616.56,7607526.3
2692,ปากกาลูกลื่น,4570,2283.6,10436063.53
2693,ปากกาลูกลื่น,1741,3687.64,6420173.49
2694,ยางลบ,1165,2920.33,3402183.61
2695,003 / เครื่องฟอกอากาศ,3254,3092.37,10062584.03
2696,สมุดโน้ต,4823,4319.41,20832534.95
2697,003 / เครื่องฟอกอากาศ,2481,3173.19,7872691.4
2698,ดินสอ,1371,1244.22,1705821.85
2699,สมุดโน้ต,1285,2636.52,3387924.3
2700,สมุดโน้ต,3304,2814.66,9299646.31
2701,ดินสอ,776,53.63,41617.7
2702,ยางลบ,4980,2454.61,12223961.63
2703,สมุดโน้ต,2977,3830.47,11403307.16
2704,003 / เครื่องฟอกอากาศ,4090,3160.79,12927623.58
2705,003 / เครื่องฟอกอากาศ,4991,4042.59,20176548.19
2706,003 / เครื่องฟอกอากาศ,1636,434.88,711466.64
2707,ปากกาลูกลื่น,2550,727.59,1855359.27
2708,ดินสอ,3983,4583.43,18255814.29
2709,ยางลบ,440,3536.89,1556232.59
2710,สมุดโน้ต,858,1356.08,1163513.58
2711,สมุดโน้ต,3272,3200.35,10471555.67
2712,ปากกาลูกลื่น,1532,4170.58,6389330.18
2713,ปากกาลูกลื่น,4835,637.84,3083971.97
2714,003 / เครื่องฟอกอากาศ,4384,1644.12,7207828.62
2715,สมุดโน้ต,3383,4624.27,15643918.23
2716,ยางลบ,2752,1589.62,4374621.21
2717,003 / เครื่องฟอกอากาศ,996,1600.76,1594354.36
2718,ยางลบ,2664,3456.83,9208995.96
2719,ยางลบ,2582,174.24,449896.34
2720,003 / เครื่องฟอกอากาศ,3660,4779.73,17493796.74
2721,ยางลบ,4734,3455.98,16360587.44
2722,ดินสอ,2253,4346.59,9792861.15
2723,ปากกาลูกลื่น,4557,1228.62,5598829.77
2724,ปากกาลูกลื่น,2621,4826.85,12651169.34
2725,ดินสอ,1796,1901.15,3414472.11
2726,ปากกาลูกลื่น,2880,4689.64,13506156.03
2727,สมุดโน้ต,1376,3772.53,5191005.51
2728,003 / เครื่องฟอกอากาศ,1443,3334.9,4812258.34
2729,สมุดโน้ต,274,3801.0,1041474.74
2730,ยางลบ,329,1263.72,415762.67
2731,ยางลบ,3327,4488.13,14932018.5
2732,ปากกาลูกลื่น,1151,4196.66,4830352.48
2733,ยางลบ,3247,3354.62,10892435.45
2734,ปากกาลูกลื่น,4830,4354.5,21032232.39
2735,ปากกาลูกลื่น,1515,559.19,847169.83
2736,ปากกาลูกลื่น,4143,2003.12,8298909.39
2737,สมุดโน้ต,1768,2993.16,5291911.16
2738,ปากกาลูกลื่น,4747,1065.42,5057548.09
2739,003 / เครื่องฟอกอากาศ,4933,983.5,4851604.35
2740,ยางลบ,3891,344.69,1341191.28
2741,003 / เครื่องฟอกอากาศ,3117,4024.94,12545733.8
2742,003 / เครื่องฟอกอากาศ,276,3203.9,884275.33
2743,ปากกาลูกลื่น,4309,1019.74,4394040.17
2744,สมุดโน้ต,2552,3162.7,8071199.2
2745,003 / เครื่องฟอกอากาศ,3784,2884.26,10914053.18
2746,ยางลบ,3139,1270.98,3989610.28
2747,สมุดโน้ต,3343,3115.49,10415083.62
2748,ปากกาลูกลื่น,983,146.73,144240.43
2749,003 / เครื่องฟอกอากาศ,2735,4419.65,12087743.51
2750,สมุดโน้ต,3844,4024.77,15471202.9
2751,ยางลบ,69,2105.93,145309.12
2752,สมุดโน้ต,3333,3660.61,12200817.07
2753,ดินสอ,1327,4687.26,6219987.96
2754,สมุดโน้ต,4129,3416.88,14108277.42
2755,ดินสอ,4185,1876.1,7851462.45
2756,ปากกาลูกลื่น,1143,769.3,879312.8
2757,สมุดโน้ต,611,1722.83,1052649.29
2758,ดินสอ,2388,1934.04,4618498.5
2759,ปากกาลูกลื่น,4411,4496.38,19833552.08
2760,ยางลบ,2077,4773.83,9915246.1
2761,003 / เครื่องฟอกอากาศ,2314,139.73,323340.06
2762,สมุดโน้ต,450,2231.33,1004100.58
2763,สมุดโน้ต,3527,1696.15,5982318.83
2764,003 / เครื่องฟอกอากาศ,2297,2960.8,6800955.59
2765,003 / เครื่องฟอกอากาศ,1222,383.61,468773.56
2766,สมุดโน้ต,3468,3705.44,12850479.16
2767,003 / เครื่องฟอกอากาศ,1716,3862.75,6628476.92
2768,003 / เครื่องฟอกอากาศ,2268,116.37,263931.12
2769,ยางลบ,847,3315.9,2808566.36
2770,ปากกาลูกลื่น,4189,1971.49,8258579.61
2771,ยางลบ,2838,2978.61,8453299.14
2772,ยางลบ,2128,2181.26,4641712.5
2773,ยางลบ,3556,98.46,350111.47
2774,003 / เครื่องฟอกอากาศ,3744,4067.9,15230230.22
2775,ยางลบ,2294,4510.62,10347370.31
2776,ปากกาลูกลื่น,3002,1497.93,4496789.2
2777,ดินสอ,1339,1018.21,1363384.92
2778,ปากกาลูกลื่น,4959,3667.31,18186182.83
2779,ดินสอ,3777,747.14,2821949.51
2780,ยางลบ,3454,3244.97,11208138.48
2781,ยางลบ,456,1427.7,651031.61
2782,ยางลบ,3710,964.78,3579343.39
2783,ดินสอ,2378,3175.14,7550482.02
2784,ดินสอ,2531,863.76,2186187.98
2785,003 / เครื่องฟอกอากาศ,1979,2482.92,4913694.93
2786,003 / เครื่องฟอกอากาศ,1031,4191.59,4321530.17
2787,ยางลบ,3774,2335.09,8812622.24
2788,ดินสอ,3310,2781.48,9206692.39
2789,ปากกาลูกลื่น,2850,2368.09,6749066.74
2790,สมุดโน้ต,3876,3654.42,14164520.53
2791,ปากกาลูกลื่น,4894,2225.3,10890622.67
2792,ยางลบ,4864,143.06,695845.68
2793,ปากกาลูกลื่น,1028,842.24,865818.51
2794,ปากกาลูกลื่น,1981,4251.12,8421469.01
2795,ยางลบ,416,3898.59,1621813.54
2796,ดินสอ,4520,99.93,451676.71
2797,สมุดโน้ต,2247,2340.92,5260055.5
2798,ปากกาลูกลื่น,1822,4602.16,8385140.88
2799,ดินสอ,4463,3407.45,15207440.15
2800,ยางลบ,2855,257.72,735787.26
2801,003 / เครื่องฟอกอากาศ,36,1343.43,48363.52
2802,003 / เครื่องฟอกอากาศ,1014,2236.64,2267954.0
2803,003 / เครื่องฟอกอากาศ,3003,983.85,2954496.62
2804,ปากกาลูกลื่น,607,1809.76,1098521.91
2805,ยางลบ,1818,4710.2,8563134.56
2806,สมุดโน้ต,2990,272.3,814178.48
2807,003 / เครื่องฟอกอากาศ,4591,454.91,2088498.85
2808,ดินสอ,1833,688.91,1262775.94
2809,สมุดโน้ต,4215,4905.58,20677013.82
2810,ดินสอ,4646,2156.65,10019813.06
2811,ดินสอ,771,2245.62,1731369.54
2812,ยางลบ,1154,2410.95,2782241.33
2813,ยางลบ,4444,1993.49,8859091.75
2814,ดินสอ,3198,4018.02,12849630.38
2815,สมุดโน้ต,2201,3339.89,7351099.01
2816,ปากกาลูกลื่น,3377,4107.57,13871264.85
2817,ยางลบ,3960,4387.25,17373512.88
2818,ยางลบ,2744,4444.0,12194325.03
2819,ยางลบ,3310,1626.63,5384134.37
2820,ดินสอ,518,1310.36,678765.49
2821,ยางลบ,1740,4570.33,7952367.23
2822,003 / เครื่องฟอกอากาศ,3557,4087.88,14540576.57
2823,ยางลบ,1725,3710.44,6400512.42
2824,สมุดโน้ต,1869,88.9,166145.75
2825,003 / เครื่องฟอกอากาศ,649,922.7,598832.61
2826,ปากกาลูกลื่น,754,1624.5,1224869.78
2827,003 / เครื่องฟอกอากาศ,4591,3502.33,16079179.79
2828,ยางลบ,2251,4800.69,10806359.49
2829,ปากกาลูกลื่น,2092,812.98,1700762.59
2830,สมุดโน้ต,4977,967.08,4813164.81
2831,สมุดโน้ต,2224,3094.03,6881124.76
2832,ปากกาลูกลื่น,204,272.47,55584.04
