documentDate,Date,documentNo,billTName,dueDate,product,productQuantity,totalPrice,Price per unit,productCost,Cost per unit,grossProfit,unit,lotNo
2026-08-08,2026-08-08,DO-0003/2120,ลูกค้าสัญญา,2027-02-16,003 / เครื่องฟอกอากาศ,306,788359.65,2576.34,645038.51,2107.97,18.18,UNIT : ขวด,
2026-08-09,2026-08-09,DO-0005/4702,ลูกค้าสัญญา,2026-08-23,ยางลบ,773,3461013.06,4477.38,2329807.11,3013.98,32.68,UNIT : ขวด,
2026-08-10,2026-08-10,DO-0001/6744,ลูกค้าต่างประเทศ,2027-05-17,สมุดโน้ต,474,533608.74,1125.76,423379.02,893.2,20.66,G : กรัม,
2026-08-11,2026-08-11,DO-0004/2647,ลูกค้าสัญญา,2026-09-15,ยางลบ,220,244620.69,1111.91,208390.92,947.23,14.81,PKG : แพ็ค,
2026-08-12,2026-08-12,DO-0007/5845,ลูกค้าสัญญา,2027-07-10,ยางลบ,124,50668.51,408.62,36882.06,297.44,27.21,PKG : แพ็ค,
2026-08-13,2026-08-13,DO-0005/9156,ลูกค้าสัญญา,2026-08-30,003 / เครื่องฟอกอากาศ,403,1683576.75,4177.61,1433192.27,3556.31,14.87,UNIT : ขวด,
2026-08-14,2026-08-14,DO-0004/9533,ลูกค้าต่างประเทศ,2026-09-08,สมุดโน้ต,499,925898.29,1855.51,798784.25,1600.77,13.73,PKG : แพ็ค,
2026-08-15,2026-08-15,DO-0002/3568,ลูกค้าเงินสด,2027-02-05,ปากกาลูกลื่น,723,807744.97,1117.21,703809.42,973.46,12.87,G : กรัม,
2026-08-16,2026-08-16,DO-0009/3798,ลูกค้าสัญญา,2027-01-16,สมุดโน้ต,954,3133966.73,3285.08,2083167.78,2183.61,33.53,G : กรัม,
2026-08-17,2026-08-17,DO-0001/7912,ลูกค้าเงินสด,2027-06-29,สมุดโน้ต,118,432890.77,3668.57,294016.62,2491.67,32.08,PKG : แพ็ค,
2026-08-18,2026-08-18,DO-0006/3942,ลูกค้าเงินสด,2027-02-10,สมุดโน้ต,71,199144.87,2804.86,125026.2,1760.93,37.22,PKG : แพ็ค,
2026-08-19,2026-08-19,DO-0001/3870,ลูกค้าต่างประเทศ,2027-08-13,ปากกาลูกลื่น,90,26152.09,290.58,19314.89,214.61,26.14,UNIT : ขวด,
2026-08-20,2026-08-20,DO-0009/1715,ลูกค้าสัญญา,2027-07-21,สมุดโน้ต,345,1568244.69,4545.64,953536.33,2763.87,39.2,G : กรัม,
2026-08-21,2026-08-21,DO-0009/0547,ลูกค้าเงินสด,2027-06-26,003 / เครื่องฟอกอากาศ,209,607540.26,2906.89,437480.08,2093.21,27.99,G : กรัม,
2026-08-22,2026-08-22,DO-0012/1456,ลูกค้าเงินสด,2026-12-10,ดินสอ,397,1130945.2,2848.73,911170.47,2295.14,19.43,G : กรัม,
2026-08-23,2026-08-23,DO-0001/0765,ลูกค้าเงินสด,2027-06-25,ปากกาลูกลื่น,153,70727.29,462.27,49718.17,324.96,29.7,G : กรัม,
2026-08-24,2026-08-24,DO-0012/2332,ลูกค้าต่างประเทศ,2027-08-20,ปากกาลูกลื่น,425,403954.72,950.48,264201.18,621.65,34.6,UNIT : ขวด,
2026-08-25,2026-08-25,DO-0006/2157,ลูกค้าสัญญา,2027-02-20,สมุดโน้ต,771,1119512.62,1452.03,675805.96,876.53,39.63,UNIT : ขวด,
2026-08-26,2026-08-26,DO-0004/1636,ลูกค้าต่างประเทศ,2027-06-04,ดินสอ,262,1297972.28,4954.09,1072531.3,4093.63,17.37,PKG : แพ็ค,
2026-08-27,2026-08-27,DO-0004/3401,ลูกค้าต่างประเทศ,2027-02-07,003 / เครื่องฟอกอากาศ,688,754282.74,1096.34,590108.39,857.72,21.77,PKG : แพ็ค,
2026-08-28,2026-08-28,DO-0006/2910,ลูกค้าต่างประเทศ,2027-06-09,003 / เครื่องฟอกอากาศ,679,2084483.9,3069.93,1562875.84,2301.73,25.02,UNIT : ขวด,
2026-08-29,2026-08-29,DO-0003/3290,ลูกค้าต่างประเทศ,2027-05-06,ยางลบ,77,12749.51,165.58,9108.63,118.29,28.56,UNIT : ขวด,
2026-08-30,2026-08-30,DO-0006/6822,ลูกค้าเงินสด,2027-02-25,ดินสอ,3,10773.41,3591.14,7504.99,2501.66,30.34,G : กรัม,
2026-08-31,2026-08-31,DO-0002/8659,ลูกค้าสัญญา,2027-04-04,ยางลบ,347,1005917.35,2898.9,838382.22,2416.09,16.65,G : กรัม,
2026-09-01,2026-09-01,DO-0006/7596,ลูกค้าต่างประเทศ,2026-09-25,ยางลบ,385,674031.0,1750.73,600618.98,1560.05,10.89,UNIT : ขวด,
2026-09-02,2026-09-02,DO-0002/2522,ลูกค้าเงินสด,2027-08-18,ยางลบ,755,3434802.95,4549.41,2475977.79,3279.44,27.91,G : กรัม,
2026-09-03,2026-09-03,DO-0004/6472,ลูกค้าสัญญา,2026-11-19,003 / เครื่องฟอกอากาศ,15,70567.68,4704.51,43124.94,2875.0,38.89,G : กรัม,
2026-09-04,2026-09-04,DO-0002/7483,ลูกค้าต่างประเทศ,2027-03-11,003 / เครื่องฟอกอากาศ,282,617568.48,2189.96,421389.5,1494.29,31.77,UNIT : ขวด,
2026-09-05,2026-09-05,DO-0012/6592,ลูกค้าต่างประเทศ,2027-06-24,ปากกาลูกลื่น,868,1992721.6,2295.76,1365878.69,1573.59,31.46,G : กรัม,
2026-09-06,2026-09-06,DO-0004/1326,ลูกค้าต่างประเทศ,2027-08-16,ยางลบ,504,574264.32,1139.41,468841.07,930.24,18.36,G : กรัม,
2026-09-07,2026-09-07,DO-0008/1784,ลูกค้าสัญญา,2027-02-24,003 / เครื่องฟอกอากาศ,900,2964562.86,3293.96,1810245.78,2011.38,38.94,UNIT : ขวด,
2026-09-08,2026-09-08,DO-0002/8411,ลูกค้าเงินสด,2027-05-05,สมุดโน้ต,858,1723887.47,2009.19,1099161.31,1281.07,36.24,UNIT : ขวด,
2026-09-09,2026-09-09,DO-0009/1262,ลูกค้าต่างประเทศ,2027-06-09,ดินสอ,474,1874518.13,3954.68,1170474.79,2469.36,37.56,PKG : แพ็ค,
2026-09-10,2026-09-10,DO-0011/5201,ลูกค้าต่างประเทศ,2027-01-30,ดินสอ,288,1230690.53,4273.23,746351.57,2591.5,39.36,G : กรัม,
2026-09-11,2026-09-11,DO-0002/7634,ลูกค้าเงินสด,2027-04-24,ปากกาลูกลื่น,640,3050740.12,4766.78,2670193.99,4172.18,12.47,G : กรัม,
2026-09-12,2026-09-12,DO-0009/6814,ลูกค้าเงินสด,2027-03-02,ยางลบ,484,1187836.7,2454.21,814382.07,1682.61,31.44,PKG : แพ็ค,
2026-09-13,2026-09-13,DO-0005/4470,ลูกค้าเงินสด,2027-03-21,ดินสอ,497,1557575.43,3133.95,964635.25,1940.92,38.07,UNIT : ขวด,
2026-09-14,2026-09-14,DO-0011/7518,ลูกค้าสัญญา,2027-04-08,003 / เครื่องฟอกอากาศ,289,1090872.1,3774.64,775857.83,2684.63,28.88,G : กรัม,
2026-09-15,2026-09-15,DO-0007/7433,ลูกค้าเงินสด,2027-05-28,ยางลบ,300,206608.0,688.69,132212.18,440.71,36.01,PKG : แพ็ค,
2026-09-16,2026-09-16,DO-0008/9527,ลูกค้าเงินสด,2027-07-03,003 / เครื่องฟอกอากาศ,88,382535.31,4346.99,312028.77,3545.78,18.43,UNIT : ขวด,
2026-09-17,2026-09-17,DO-0012/7907,ลูกค้าต่างประเทศ,2027-03-29,ดินสอ,692,741770.58,1071.92,579780.86,837.83,21.84,PKG : แพ็ค,
2026-09-18,2026-09-18,DO-0012/1767,ลูกค้าสัญญา,2027-03-05,ยางลบ,143,313276.88,2190.75,267814.32,1872.83,14.51,PKG : แพ็ค,
2026-09-19,2026-09-19,DO-0012/3791,ลูกค้าต่างประเทศ,2027-04-13,สมุดโน้ต,369,879463.47,2383.37,755497.84,2047.42,14.1,G : กรัม,
2026-09-20,2026-09-20,DO-0004/4101,ลูกค้าเงินสด,2027-06-21,ดินสอ,755,3240680.13,4292.29,2556282.42,3385.8,21.12,G : กรัม,
2026-09-21,2026-09-21,DO-0009/8421,ลูกค้าเงินสด,2027-05-20,ดินสอ,172,141738.85,824.06,107518.11,625.11,24.14,G : กรัม,
2026-09-22,2026-09-22,DO-0005/7492,ลูกค้าเงินสด,2027-04-07,ปากกาลูกลื่น,908,1071980.64,1180.6,745140.4,820.64,30.49,G : กรัม,
2026-09-23,2026-09-23,DO-0003/8697,ลูกค้าต่างประเทศ,2027-01-21,ปากกาลูกลื่น,321,205265.93,639.46,178135.97,554.94,13.22,PKG : แพ็ค,
2026-09-24,2026-09-24,DO-0003/8469,ลูกค้าสัญญา,2027-01-13,สมุดโน้ต,389,1524098.6,3917.99,1108870.32,2850.57,27.24,UNIT : ขวด,
2026-09-25,2026-09-25,DO-0011/1366,ลูกค้าเงินสด,2026-11-09,สมุดโน้ต,768,785437.72,1022.71,481784.66,627.32,38.66,UNIT : ขวด,
2026-09-26,2026-09-26,DO-0012/0901,ลูกค้าสัญญา,2027-08-12,สมุดโน้ต,945,20423.57,21.61,15666.42,16.58,23.29,UNIT : ขวด,
2026-09-27,2026-09-27,DO-0012/4238,ลูกค้าต่างประเทศ,2027-04-15,ดินสอ,710,622200.4,876.34,384257.97,541.21,38.24,PKG : แพ็ค,
2026-09-28,2026-09-28,DO-0009/1969,ลูกค้าต่างประเทศ,2026-10-20,ดินสอ,932,2800048.7,3004.34,2485118.59,2666.44,11.25,UNIT : ขวด,
2026-09-29,2026-09-29,DO-0005/1919,ลูกค้าสัญญา,2027-06-29,003 / เครื่องฟอกอากาศ,553,1091026.25,1972.92,674766.87,1220.19,38.15,UNIT : ขวด,
2026-09-30,2026-09-30,DO-0007/9744,ลูกค้าเงินสด,2027-09-18,ดินสอ,557,416314.86,747.42,272551.94,489.32,34.53,UNIT : ขวด,
2026-10-01,2026-10-01,DO-0004/2802,ลูกค้าเงินสด,2027-03-30,ดินสอ,200,399140.21,1995.7,247396.17,1236.98,38.02,UNIT : ขวด,
2026-10-02,2026-10-02,DO-0006/7496,ลูกค้าเงินสด,2027-04-10,สมุดโน้ต,37,13509.89,365.13,11456.16,309.63,15.2,PKG : แพ็ค,
2026-10-03,2026-10-03,DO-0002/1157,ลูกค้าเงินสด,2027-05-22,ปากกาลูกลื่น,279,231960.52,831.4,141301.69,506.46,39.08,UNIT : ขวด,
2026-10-04,2026-10-04,DO-0010/3942,ลูกค้าเงินสด,2026-12-09,ยางลบ,674,2736908.85,4060.7,2042858.1,3030.95,25.36,UNIT : ขวด,
2026-10-05,2026-10-05,DO-0003/7337,ลูกค้าต่างประเทศ,2027-03-21,ยางลบ,533,678715.67,1273.39,545396.16,1023.26,19.64,PKG : แพ็ค,
2026-10-06,2026-10-06,DO-0008/9889,ลูกค้าต่างประเทศ,2027-09-06,003 / เครื่องฟอกอากาศ,185,588181.63,3179.36,444435.34,2402.35,24.44,UNIT : ขวด,
2026-10-07,2026-10-07,DO-0002/6095,ลูกค้าสัญญา,2026-12-02,ยางลบ,179,828770.94,4630.01,710493.84,3969.24,14.27,PKG : แพ็ค,
2026-10-08,2026-10-08,DO-0004/5850,ลูกค้าต่างประเทศ,2027-02-26,สมุดโน้ต,198,972613.73,4912.19,722761.06,3650.31,25.69,G : กรัม,
2026-10-09,2026-10-09,DO-0003/7699,ลูกค้าสัญญา,2026-10-25,สมุดโน้ต,473,1532953.96,3240.92,1024091.06,2165.1,33.19,PKG : แพ็ค,
2026-10-10,2026-10-10,DO-0007/7708,ลูกค้าสัญญา,2026-12-19,สมุดโน้ต,224,854320.62,3813.93,760419.8,3394.73,10.99,UNIT : ขวด,
2026-10-11,2026-10-11,DO-0009/4121,ลูกค้าต่างประเทศ,2027-03-15,ดินสอ,828,803419.2,970.31,706209.05,852.91,12.1,G : กรัม,
2026-10-12,2026-10-12,DO-0001/9673,ลูกค้าสัญญา,2027-06-17,ดินสอ,349,1194824.27,3423.57,1060887.44,3039.79,11.21,PKG : แพ็ค,
2026-10-13,2026-10-13,DO-0001/3219,ลูกค้าเงินสด,2027-06-01,ปากกาลูกลื่น,80,218989.86,2737.37,154728.7,1934.11,29.34,G : กรัม,
2026-10-14,2026-10-14,DO-0002/4041,ลูกค้าต่างประเทศ,2027-08-18,ปากกาลูกลื่น,817,835302.25,1022.4,606570.06,742.44,27.38,PKG : แพ็ค,
2026-10-15,2026-10-15,DO-0012/4525,ลูกค้าสัญญา,2027-05-22,สมุดโน้ต,520,2220069.36,4269.36,1518700.43,2920.58,31.59,UNIT : ขวด,
2026-10-16,2026-10-16,DO-0006/6225,ลูกค้าเงินสด,2027-07-08,003 / เครื่องฟอกอากาศ,432,476746.1,1103.58,379936.67,879.48,20.31,G : กรัม,
2026-10-17,2026-10-17,DO-0006/2438,ลูกค้าต่างประเทศ,2027-03-07,ยางลบ,95,362951.98,3820.55,234858.96,2472.2,35.29,PKG : แพ็ค,
2026-10-18,2026-10-18,DO-0004/1120,ลูกค้าต่างประเทศ,2027-03-03,สมุดโน้ต,406,1471050.83,3623.28,1170773.38,2883.68,20.41,PKG : แพ็ค,
2026-10-19,2026-10-19,DO-0007/4338,ลูกค้าต่างประเทศ,2027-05-06,ปากกาลูกลื่น,248,895271.64,3609.97,748917.33,3019.83,16.35,PKG : แพ็ค,
2026-10-20,2026-10-20,DO-0007/3569,ลูกค้าเงินสด,2027-07-29,สมุดโน้ต,664,2666658.82,4016.05,1724447.36,2597.06,35.33,PKG : แพ็ค,
2026-10-21,2026-10-21,DO-0008/6454,ลูกค้าสัญญา,2027-07-05,ปากกาลูกลื่น,52,237801.78,4573.11,187165.93,3599.34,21.29,UNIT : ขวด,
2026-10-22,2026-10-22,DO-0004/1710,ลูกค้าเงินสด,2027-02-21,ยางลบ,364,1078793.16,2963.72,802465.39,2204.58,25.61,PKG : แพ็ค,
2026-10-23,2026-10-23,DO-0004/2551,ลูกค้าต่างประเทศ,2027-01-04,ยางลบ,547,2494321.33,4560.0,1504186.59,2749.88,39.7,UNIT : ขวด,
2026-10-24,2026-10-24,DO-0005/8444,ลูกค้าต่างประเทศ,2027-08-12,ปากกาลูกลื่น,463,1477190.49,3190.48,1025034.75,2213.9,30.61,G : กรัม,
2026-10-25,2026-10-25,DO-0006/9319,ลูกค้าต่างประเทศ,2027-10-02,สมุดโน้ต,449,880053.52,1960.03,783417.47,1744.81,10.98,G : กรัม,
2026-10-26,2026-10-26,DO-0001/8243,ลูกค้าต่างประเทศ,2027-08-27,ยางลบ,2,4319.2,2159.6,2895.75,1447.87,32.96,UNIT : ขวด,
2026-10-27,2026-10-27,DO-0007/3326,ลูกค้าสัญญา,2027-10-21,003 / เครื่องฟอกอากาศ,607,1330329.39,2191.65,1131334.86,1863.81,14.96,G : กรัม,
2026-10-28,2026-10-28,DO-0007/0006,ลูกค้าสัญญา,2027-06-19,ดินสอ,622,389740.05,626.59,269466.86,433.23,30.86,UNIT : ขวด,
2026-10-29,2026-10-29,DO-0007/9181,ลูกค้าต่างประเทศ,2027-03-24,ยางลบ,482,2288733.04,4748.41,1818365.04,3772.54,20.55,PKG : แพ็ค,
2026-10-30,2026-10-30,DO-0006/2541,ลูกค้าต่างประเทศ,2027-02-04,003 / เครื่องฟอกอากาศ,755,996344.74,1319.66,870942.29,1153.57,12.59,UNIT : ขวด,
2026-10-31,2026-10-31,DO-0010/3716,ลูกค้าสัญญา,2027-09-02,003 / เครื่องฟอกอากาศ,881,3496815.41,3969.14,2581611.88,2930.32,26.17,UNIT : ขวด,
2026-11-01,2026-11-01,DO-0001/8992,ลูกค้าสัญญา,2027-01-26,ดินสอ,754,1422049.8,1886.01,892454.74,1183.63,37.24,UNIT : ขวด,
2026-11-02,2026-11-02,DO-0012/1243,ลูกค้าต่างประเทศ,2027-10-29,สมุดโน้ต,493,539985.39,1095.31,400391.5,812.15,25.85,UNIT : ขวด,
2026-11-03,2026-11-03,DO-0005/6838,ลูกค้าสัญญา,2027-08-24,ปากกาลูกลื่น,396,249941.16,631.16,153241.33,386.97,38.69,UNIT : ขวด,
2026-11-04,2026-11-04,DO-0005/2017,ลูกค้าสัญญา,2027-10-02,003 / เครื่องฟอกอากาศ,718,2597945.17,3618.31,1583754.33,2205.79,39.04,G : กรัม,
2026-11-05,2026-11-05,DO-0004/4413,ลูกค้าเงินสด,2027-06-24,003 / เครื่องฟอกอากาศ,200,465417.43,2327.09,303472.6,1517.36,34.8,G : กรัม,
2026-11-06,2026-11-06,DO-0002/1566,ลูกค้าเงินสด,2027-03-11,ยางลบ,760,645270.46,849.04,571367.55,751.8,11.45,PKG : แพ็ค,
2026-11-07,2026-11-07,DO-0006/2432,ลูกค้าเงินสด,2027-03-07,สมุดโน้ต,840,696954.77,829.71,445144.21,529.93,36.13,PKG : แพ็ค,
2026-11-08,2026-11-08,DO-0004/7874,ลูกค้าเงินสด,2027-05-30,ยางลบ,821,259668.63,316.28,225028.32,274.09,13.34,PKG : แพ็ค,
2026-11-09,2026-11-09,DO-0003/4998,ลูกค้าต่างประเทศ,2026-12-15,ปากกาลูกลื่น,663,2674217.13,4033.51,2253641.32,3399.16,15.73,PKG : แพ็ค,
2026-11-10,2026-11-10,DO-0003/7818,ลูกค้าต่างประเทศ,2027-05-14,003 / เครื่องฟอกอากาศ,712,1429538.58,2007.78,1024179.3,1438.45,28.36,UNIT : ขวด,
2026-11-11,2026-11-11,DO-0008/7552,ลูกค้าสัญญา,2027-09-25,ดินสอ,168,533865.34,3177.77,328872.76,1957.58,38.4,G : กรัม,
2026-11-12,2026-11-12,DO-0006/1268,ลูกค้าเงินสด,2027-09-01,ดินสอ,937,347936.18,371.33,293153.11,312.86,15.75,PKG : แพ็ค,
2026-11-13,2026-11-13,DO-0012/2553,ลูกค้าสัญญา,2026-12-07,ดินสอ,136,169861.38,1248.98,137217.73,1008.95,19.22,PKG : แพ็ค,
2026-11-14,2026-11-14,DO-0001/1462,ลูกค้าต่างประเทศ,2027-07-17,สมุดโน้ต,121,272205.28,2249.63,172564.25,1426.15,36.61,G : กรัม,
2026-11-15,2026-11-15,DO-0008/1373,ลูกค้าสัญญา,2026-12-14,สมุดโน้ต,821,906735.93,1104.43,613690.0,747.49,32.32,PKG : แพ็ค,
